25656	26314	22005	30592	2729	23297	14583	11462	30769	29084	16836	28097	24408	2330	12980	6650	28121	29527	17662	14681	12616	22437	21116	3805	12024	
31519	19635	17296	13084	25402	9486	15803	6956	1693	2666	30806	8075	51	8151	28354	24678	30846	4253	28859	14815	14638	9598	29320	9067	7922	
16187	11636	7800	23950	23130	9346	30804	18990	37	24925	25418	8185	18678	141	11022	29418	21426	19441	2139	17627	22164	13930	22490	28899	11564	
9172	14406	24802	1959	31290	21454	16730	8016	4426	22714	10113	5207	10502	25938	23956	22737	14525	27387	18797	19713	10810	19620	8536	28886	21819	
15456	25379	20148	20261	7252	16756	888	25333	26324	31583	1974	17786	25033	21048	7748	22978	8534	4518	3069	6610	7611	24057	31935	30617	24697	
15550	14774	18983	3255	2960	5341	6939	18148	22833	11713	26714	16286	21721	29577	11783	26066	18381	2099	19631	1061	19764	26912	8131	19859	15398	
211	22604	7510	30727	1526	28634	28170	6931	19357	18365	19470	12089	26319	18552	18221	26925	19779	5491	10110	6585	20839	10480	27016	18772	8102	
27712	17834	12789	8427	8247	18107	2857	26209	10717	13293	23652	638	5990	20983	18836	29503	29029	16243	3580	437	11324	28804	6464	15040	19927	
3517	700	25883	7066	14910	18202	6296	25751	1312	1060	23213	15365	2580	9942	25648	14317	1350	16312	29791	2087	24200	29035	21795	31109	28588	
11649	29846	14670	2609	13202	14274	27886	35	1675	27308	29163	13372	19530	29073	23067	30031	19304	8047	30741	10471	31574	21959	4069	2347	23212	
20897	4	31236	700	18898	30343	14722	5999	17018	1686	28540	17994	14800	12832	24695	8142	4642	15309	18377	10250	23831	21812	7423	4970	27704	
78	18555	14545	19118	9003	2914	27111	1101	24804	7861	9653	24018	25297	19901	22895	25193	20220	4013	9104	27251	16597	25731	19756	644	11559	
31023	28034	16820	16970	22263	27602	12816	6299	8730	21358	1646	18217	11187	11794	27243	12465	23265	22648	20909	7373	12581	1320	16236	29032	28171	
24974	10033	8309	5645	4430	19166	7648	24756	29660	14831	29125	20992	26695	22015	15073	778	853	142	13638	24040	27605	22017	6482	20689	20785	
6634	26337	15489	12355	14474	28866	8671	23145	405	15464	21214	29404	52	2530	10913	22077	5200	6158	4322	8305	12558	30985	19604	17583	25750	
2793	27079	27607	3353	26799	14029	3334	24338	26487	7323	29799	8396	29682	22129	11340	16164	25622	19646	31869	8080	4372	5950	29647	21344	19851	
27237	12281	4164	3067	29696	22436	4623	18812	27418	31425	18874	4272	22300	19743	171	10486	21049	28477	16184	17888	19209	14685	22888	19176	2420	
15577	7417	30558	31442	28602	11686	3749	2384	13959	13482	20639	662	16475	7296	22118	20903	26938	14829	10045	4104	5797	1600	6598	12836	17004	
20185	21877	21231	10180	231	2116	25290	18073	24695	9384	15783	12582	3499	15300	27757	22466	21318	18397	5534	18173	19313	31503	24887	3051	696	
26174	21463	12992	15703	3151	25892	5021	435	13719	21866	25002	3628	6035	1670	12389	17938	9434	23555	25402	4597	6481	26242	15187	5410	5790	
24159	30641	6762	25823	12689	15228	12582	11163	10450	11927	7032	14072	26625	3192	29139	7471	19908	5431	8125	22590	30321	5348	7635	10205	26159	
29982	3342	20402	7768	3297	5958	1480	8738	8864	14580	9534	11903	21652	22588	31036	10561	23379	19755	13355	2946	23204	16189	26406	19267	13458	
31778	3499	2131	4799	11201	407	115	6651	1406	27473	3767	31765	27320	581	14895	23537	2710	12692	6087	14299	29444	29961	876	19995	13048	
592	29808	12234	29178	4706	28976	30180	8419	24388	26100	19614	10213	10737	25366	18681	13771	23701	1639	15511	5250	7419	5070	31693	9945	25417	
306	18939	29573	26859	31130	24600	24936	973	7059	16785	2323	16845	30419	21332	16265	22640	3355	26919	15941	15571	23138	15679	3199	30693	10287	
1550	3500	2772	12359	7772	22852	30661	21128	29593	16327	17096	25109	11890	8450	522	19891	18850	30607	15438	10099	2827	15771	26774	20370	4869	
3819	31270	18077	30198	11297	30123	27352	5155	17212	9399	9441	9157	8543	4208	18321	8544	12755	5258	10019	6736	28238	7794	11160	1444	9334	
27852	25177	7984	13473	25376	21279	30942	11743	17872	7184	13893	27450	29262	6443	9853	5692	26507	6885	12337	12978	12979	28692	17397	6064	5143	
18189	18650	31189	28779	10761	14144	27344	25137	6862	21996	29219	628	4491	19803	8999	10171	25347	1365	21585	28214	20973	197	23475	29754	20379	
11207	29894	18420	12251	20483	13158	7001	21531	9018	10270	26460	4560	9246	6566	20324	22552	14695	30634	22781	22685	18211	27341	19405	14269	11853	
9710	19915	2025	27298	23722	4011	5195	17072	802	7580	16044	15920	15102	10294	29844	22165	4530	22958	690	5605	29695	2893	13695	6088	31421	
28448	18975	8415	29913	496	19080	16470	21146	22900	486	12221	22056	8902	20029	25875	11598	25876	10320	2852	22655	23704	25282	21526	791	458	
25723	23102	12516	4308	25165	824	25829	9542	23511	6454	9553	15883	24490	3736	219	15772	23211	8125	31029	14963	30393	18201	30419	13251	19599	
14216	10737	357	27883	20706	31959	277	1264	17104	31580	480	8648	20958	21417	17111	22415	29393	21567	6150	20332	12346	2876	2728	257	3659	
27353	1946	6918	24810	5944	784	24368	18436	16733	30600	30040	17956	13178	20732	31193	9540	29295	6236	19258	7651	6289	29499	23309	29783	19882	
19401	1558	101	66	13569	14256	21263	17437	24355	23661	28333	31237	12389	26621	17727	9418	21989	29265	28930	3974	24803	12287	23361	10533	17453	
18921	17774	14629	17882	22554	26737	20891	14651	1008	7744	8823	5391	5504	18864	4616	14838	28726	28811	16067	40	17084	15330	20032	19303	28189	
21156	11653	30771	26667	17008	9863	3388	7454	27304	28398	11805	5245	7623	5145	25670	23874	27892	26722	26426	1337	20951	21923	13564	8105	10923	
14585	3779	7990	15508	11207	11765	1798	12339	24062	17747	14115	15480	26012	8817	22560	29624	10099	874	10752	26368	15660	29905	14931	5032	31883	
19435	17826	20267	1013	4379	18445	9526	28719	28317	307	23550	8040	30583	28498	4823	9594	23213	1455	12035	21869	22197	8761	2759	1084	298	
1641	6852	26844	14021	22380	132	15739	18312	27012	10581	1542	13116	23212	11347	8173	2590	16507	13000	553	17878	27978	18359	15488	11944	4249	
950	22784	8430	13999	7677	23250	18118	27521	5053	10034	6664	1237	22963	15801	17019	22439	19452	14558	9288	23756	20523	14268	12974	2261	23961	
5398	23288	23350	24572	3992	7084	26792	10299	18271	7174	25803	24449	13500	22436	28432	12433	31797	12931	9942	7001	17357	2346	19155	9929	28038	
4389	26550	25829	23331	7605	23050	24	7986	7366	10078	12493	16202	24609	29347	3642	27538	1763	4053	17788	20354	6958	31454	21480	24558	14366	
13751	31135	19008	19455	20944	11619	26885	19133	10418	682	25003	25755	2019	13809	20360	5416	21513	21331	8223	7792	26451	11098	1183	17519	12053	
2581	7341	23755	19634	25707	15971	1730	15807	28590	664	8032	20325	22388	25699	17910	24839	1442	22234	1225	14885	12489	19488	29191	30593	9398	
15006	23807	21376	31044	17808	23440	19922	11125	16836	19426	30293	19649	30622	7765	24375	15534	18016	31671	31324	8353	3240	7098	26111	3572	31291	
24485	27803	6728	12032	1353	15372	17949	19280	1591	6129	30112	21869	30512	2902	27587	6223	31709	23952	31635	24487	8896	20071	25543	13598	15723	
23931	2196	733	2288	8416	712	16211	15000	28428	8983	1586	17624	24563	7344	17083	26752	26992	8725	20284	26166	6887	20776	11735	25635	15401	
25481	16004	23532	21399	11295	5721	9444	22411	4853	23562	28288	3827	840	19884	16139	25919	733	21438	19098	13694	20889	17769	13891	20675	1099	
16903	7050	17358	9676	17379	24604	8168	31562	20543	13760	19215	8417	26780	22154	6995	18283	8501	20817	16768	1178	205	31332	18173	26948	3498	
21625	8948	20989	11234	1510	10931	9707	12501	11796	24915	30678	20475	12080	27287	15743	17632	16419	9494	4403	24172	23237	12189	12703	20328	23117	
24015	13286	26686	24077	24590	7153	7680	17500	8863	20231	684	20947	10248	5277	4783	22716	25277	6511	31655	29895	20988	10447	16493	12031	26102	
4157	24147	7677	28463	24889	22442	22107	7463	1365	18312	16236	20538	22670	25288	8234	17093	15836	2641	30832	19850	25096	21148	31338	19286	8382	
9328	14409	24545	16355	23280	23099	9717	29992	728	28826	2258	27104	7940	13923	19666	12559	5682	22507	2889	25539	11784	4557	9647	22439	14169	
15399	29697	9173	20388	5638	12900	26604	23517	25886	29196	2402	8304	15807	4444	23324	6788	1796	589	25404	379	3918	19990	13115	707	17648	
22786	1591	17866	26412	421	6542	12874	17247	18484	29611	23759	21112	17200	3360	26487	19118	14917	4085	4342	31091	26739	8512	10205	31139	10603	
26870	17181	6658	5692	19457	25542	2021	21806	3219	25621	4655	8430	17593	22446	6271	19180	28467	16678	31400	15618	29315	16580	7266	15958	25156	
8329	20799	640	27325	24941	17632	12785	6838	11756	13160	11915	649	21953	1585	28565	18302	14066	10430	25044	24145	14348	10737	20721	14357	14256	
125	29474	15933	5454	29088	22534	4854	14129	11531	16080	7867	12732	18721	6055	7203	29683	23656	13389	5630	7485	2364	27647	2977	24679	25793	
13981	12158	6125	18972	779	29688	28533	28131	19671	23157	18077	17873	13596	14516	12534	6335	8870	26721	14160	19151	11606	5350	15929	14827	22728	
7045	13760	15982	25140	12707	30335	9248	9618	17767	28632	12136	24066	19588	2942	701	17770	30035	27191	30814	22369	28197	24033	17475	15180	14039	
17587	29267	6598	12455	10694	5335	24902	24645	20180	14127	15867	5678	831	26819	18683	28981	27733	29757	12957	28514	8914	5878	27683	256	18854	
19629	5277	20978	505	895	11530	15686	24685	19475	22463	7949	18339	23062	9997	30825	19456	26855	16158	6631	1201	22675	20256	18447	28140	5891	
9637	3642	16505	10612	25674	13220	25202	27176	5783	1730	21831	20059	12327	29398	17668	18553	13833	5056	7383	6798	5989	15383	17613	11518	31075	
8568	27868	15734	31304	8990	2342	31266	12259	24243	25468	23841	25895	1894	26145	23606	23321	13118	977	16576	4333	4782	24834	15340	22379	18025	
8810	2857	13208	18295	1217	16604	21651	5513	8648	1365	8381	8074	1674	25602	7708	6774	481	30947	14850	14959	14909	4670	13289	526	11681	
6804	12194	7159	22255	24275	12975	29360	17765	1229	4333	31411	2918	17897	3190	25281	125	16921	11461	7802	25249	523	4379	554	31155	26532	
16930	20199	30798	24490	18128	8665	26303	16321	143	20952	80	19864	4763	22588	26319	1124	22699	31216	3140	16782	12499	31177	19973	10664	7337	
17686	19953	22950	166	20089	12024	14411	28880	2805	28122	31713	3478	17735	14129	14381	3068	15226	24242	2210	5624	15030	23472	10965	18459	11609	
28385	7473	9587	20296	21861	5612	689	31880	11524	26169	11399	19976	28088	7616	19796	30913	7275	587	22019	8961	6913	12226	28208	9220	14745	
29785	12173	25029	27920	15624	12421	16659	20167	9788	8735	23527	18855	1228	1316	29173	6242	31534	14980	18305	30971	28395	29430	26228	14728	29264	
16863	30127	567	30310	22389	6815	143	22821	9764	6418	22520	9189	30513	9545	31614	3605	12957	7246	21714	6191	24140	5768	23697	21227	6246	
2188	1993	9908	4350	26166	11962	12120	18161	31737	20697	3	3089	29299	23067	25454	5251	12356	19823	27732	5478	3617	30860	27174	14005	4388	
5358	5631	23663	8038	31259	3034	2805	25296	17707	25603	27315	20014	6535	203	12034	30853	24305	25728	25677	17063	8389	9116	26995	31492	29310	
18237	6253	29635	122	13269	25137	16146	7172	26659	25046	1466	9608	10338	11000	11254	20520	27072	22366	14469	19322	4625	6106	12798	30854	24517	
19569	26212	25365	3607	26556	20730	24620	2440	8590	4696	30163	18572	15576	11967	28698	7299	25801	1706	18270	3818	25913	15781	15305	7891	16967	
866	18968	29330	29505	29450	23969	20922	17605	31953	25492	31560	9766	3533	9089	11293	26129	27144	282	27058	8817	27860	2875	25863	28559	9054	
31783	2524	31358	30086	3861	3620	10934	20718	20203	5559	1791	2641	16969	15943	24977	26903	6345	10133	3961	4390	15749	19428	12094	16122	29402	
15534	17093	2552	23404	6039	8306	8447	5226	18335	655	13633	17684	26267	9203	1873	18298	21222	27867	19068	20102	19796	19228	21085	11580	13159	
25212	16044	9025	10694	23133	6487	21146	19178	8604	6868	17079	11803	10680	2229	5296	23195	23863	25213	19662	31521	21829	20658	21837	25992	4767	
2611	7776	19145	15791	9164	629	8999	12792	263	15804	10921	22709	17734	23523	461	5821	14351	5923	18043	20906	10151	13696	14648	20538	26338	
2380	17052	31222	6969	19949	27910	14865	9245	16864	9870	2450	3212	8702	24379	25782	15073	27134	22391	12175	21232	315	12991	19954	337	8888	
8863	29328	3838	25442	15838	26979	12313	20885	22518	24908	6416	15073	27846	30970	30435	15629	29835	4877	707	23388	13325	13691	25824	30992	23830	
30771	5757	23853	4904	18177	3653	9087	10351	31410	5089	16094	9973	3448	12234	28849	31253	28304	16476	22961	19506	14625	25901	2032	27817	21096	
13468	9753	20995	13074	28589	12281	3184	24553	10260	20542	15473	21939	3215	19327	25044	27735	20345	7293	5861	30018	23453	9641	3043	6409	19272	
7142	22193	14416	21922	3727	27342	21482	9789	12476	19847	16450	21231	18369	23147	10233	25565	25336	11264	8656	8665	16577	31924	24009	7918	1222	
5142	11657	11576	9092	5190	27649	14329	9991	15274	2125	13034	12532	28387	14300	5071	24013	7936	5074	2638	28017	24561	9642	27137	21730	17214	
10016	31434	7499	19193	31054	9063	13378	2289	5909	8774	4426	15912	1726	18586	21660	3719	3809	27566	17191	7377	12934	121	17365	8918	14475	
5492	16912	23017	16966	7848	6533	18323	13674	18443	28455	17033	46	16908	7031	17372	26285	15469	2563	22640	7305	849	12845	18095	1492	29334	
3374	15486	3120	13156	11611	6512	3381	30726	23206	10554	31507	10745	22631	25192	28792	15939	14429	77	15284	9222	24303	30528	9499	341	7352	
22022	29866	12870	323	16266	31470	15945	19219	14804	8482	14264	6375	10040	17560	14767	16444	21198	24922	30749	27922	8483	20496	5659	28403	14638	
6948	13949	22322	14726	12069	31399	19569	19922	27241	25507	14181	14464	20471	18800	11486	9402	24995	23708	14593	21653	25979	26133	28632	651	6754	
14652	26382	29998	8187	3131	31987	22547	5577	10904	4294	1300	13716	13835	4148	31419	27918	27021	283	21753	15030	4786	22165	12567	20989	13624	
29746	3567	19111	3296	23173	31836	24437	24956	2529	13295	1	24906	16484	24548	14825	30080	19509	14420	15663	17704	21259	15276	735	23086	13039	
7261	17652	7352	24642	14037	2678	6325	25857	9135	8933	16825	25928	14886	216	10504	19733	5840	25577	23025	2895	31369	10701	20573	262	5548	
7872	15783	29693	5002	14888	4014	26470	31252	19577	28201	21996	12763	14167	8763	23031	19003	28923	7240	26923	19922	22231	3078	23602	15159	4989	
16087	9147	30185	7101	14422	20162	17286	1805	14639	17938	10558	18223	10293	24841	15750	781	4526	14236	16913	6376	12529	21914	6652	2993	14388	
13109	28745	24503	19103	5822	8846	10883	23717	17328	17390	23040	28307	6896	19529	30432	21865	4179	18352	26170	1514	6497	6684	28280	5615	31065	
11103	880	26624	3701	3930	7633	13605	1134	368	8641	26874	4163	12860	6340	1026	6455	31359	17120	30781	29464	7773	17151	13309	3527	24008	
27284	20213	15861	10044	26753	3475	811	21933	24377	11920	28429	2750	9761	14021	4575	31027	14909	12096	4168	13225	8712	2455	18006	21380	18595	
7804	7107	3114	5170	31378	28023	366	15236	28031	12365	24655	7922	3907	12570	19683	10377	12232	5612	20622	30571	25785	1167	1400	23154	10648	
4694	21565	24087	17931	24855	11494	29074	28279	3448	19480	26435	21200	21097	24715	21585	4016	1522	9406	5009	13734	21295	16617	28585	23248	21913	
2356	14453	27308	31110	27686	18345	10283	17908	9568	14520	5639	29570	2187	22517	14679	29887	30863	3320	27233	21415	24325	17476	10159	2155	14320	
7207	8037	11633	1447	22753	25297	13468	16662	25608	30788	461	6694	23338	16160	3754	7290	29109	23091	31646	3164	10772	5187	12832	4087	10779	
29418	31801	30918	11941	27557	13632	16716	25211	28455	30697	4870	7288	16115	28030	26782	18667	16681	8811	8289	573	18080	1024	4851	7380	30518	
27507	577	10806	22628	23076	29880	14194	8726	19237	20661	19132	21945	15866	19516	25687	19349	24221	1260	1720	10845	28358	21554	2536	3	21608	
13246	15914	23251	29055	17971	8670	21945	10505	22563	11941	8930	13650	27962	454	12682	13173	11705	25552	9236	2080	18470	29569	24406	407	6978	
30695	9272	23292	15420	7621	26493	1229	11556	9272	23520	22190	22434	15514	25187	3689	8168	8615	21732	16435	9189	10718	24305	7217	31420	22826	
22749	11578	2164	13762	22803	29919	14833	25678	28587	2216	15651	20299	16443	5281	2429	23984	28144	26389	19625	31954	3549	27034	3962	389	5010	
11085	10018	9348	27633	24671	18085	7699	14909	31441	17549	9442	27508	16507	26848	21557	5087	595	22351	15682	19175	22764	27056	10202	31018	2621	
3758	17996	19662	31908	191	24711	18453	23339	26967	14974	7730	20233	17500	14801	21084	29292	6105	3753	19744	24693	21494	25571	23547	1668	28456	
23154	20264	6839	4773	21502	10679	23469	27419	20689	6111	143	29089	25844	8085	26706	16622	2197	16221	11062	19144	18348	28513	18835	448	5343	
14528	17621	19229	17314	22312	1988	19734	28066	6311	5897	27972	18276	28606	10989	4950	10281	27576	5733	1031	18710	2873	8012	26701	656	7450	
11247	21715	30446	9076	27086	26026	11595	27899	20897	16956	14264	22670	11418	7553	4508	30476	489	1653	31572	615	31622	7369	11292	18688	25899	
215	23347	16426	159	221	25658	2320	31803	356	2781	17599	28838	2815	8630	11386	24291	20794	6254	30548	20366	28881	13606	15870	30562	3872	
20	20701	1279	218	4210	13407	31722	18686	147	14224	16598	1031	20312	22760	15138	4964	23235	28007	12194	7463	4072	15845	14498	13313	21004	
3747	551	15214	6921	17701	6522	23597	28144	8260	13024	7411	23794	13951	24747	29536	9857	11922	18550	24882	11698	26186	31660	29113	20966	31639	
11339	11147	27049	27619	7911	19064	25818	15778	240	21952	23053	26666	29241	26244	813	28101	9394	12923	28006	23557	3445	12006	24641	9816	13321	
24518	16401	3804	17634	10060	28559	4469	8231	10641	29889	1308	17849	6279	25888	26490	17008	31792	23801	1717	680	19213	1556	137	11772	26330	
29076	13724	28753	20856	18718	25611	21527	11819	6973	13385	4555	25349	18181	5417	30912	28322	19191	23609	21792	17942	31525	13138	30509	20260	25239	
1133	16333	19121	21484	22456	22086	17271	27972	22506	27462	21758	4958	28883	11558	24264	10238	15415	20847	30668	657	12508	22430	13863	23060	18402	
26916	7949	25394	3155	31409	21253	172	18683	4786	19030	24063	18554	22809	13756	14400	23447	21596	22368	1354	6615	30656	26631	8988	4175	26327	
23690	21628	21174	4679	8070	25569	8894	4558	4948	28047	8612	24451	28732	5380	16390	22623	21221	10643	24566	9723	3856	334	23884	30107	6790	
31018	28736	8300	9295	7518	7736	10506	11301	5388	11486	12869	11817	290	19318	21285	14036	387	26223	27692	29487	25444	22839	25050	4423	20465	
29268	24695	1243	16184	176	3340	1113	23878	18741	18355	21001	31629	22426	25360	9607	9354	13693	29984	18806	4773	9393	9521	16755	3673	4569	
6962	3144	30612	2102	29741	22114	352	6077	24594	12422	20164	24941	19638	7871	13285	15839	16923	5019	30321	12831	21490	11158	31294	9914	19550	
15575	24366	5400	29691	3866	10581	7948	6943	20462	13406	17578	18528	5920	30250	11353	12374	3959	21691	12585	23202	6049	4945	11110	6190	28526	
6866	10093	11959	17724	8559	445	23945	14259	30085	1875	8074	8114	28609	19760	20090	13960	20616	2620	2937	27752	3222	20559	4298	791	19685	
6540	20694	16616	9680	13041	1652	20458	18808	13612	6759	7520	14695	687	552	19825	15219	27145	31719	5921	5605	8044	19404	7296	22235	22675	
24194	4897	10987	26568	29942	20686	1801	19263	15708	4218	10667	14760	115	887	14123	23813	12811	746	30060	12217	18372	30075	27328	12258	20760	
15697	25609	23785	23964	16957	9759	13144	22146	27701	20082	6891	1123	8709	9969	31465	8764	8257	28970	26804	8630	15486	27826	9375	1194	26817	
7367	22785	28644	2872	4404	20360	23335	295	13941	4303	626	19495	28956	8754	31874	31883	2163	21985	6808	1058	9315	24883	30076	11812	25236	
11581	19394	4453	18134	5540	5452	26063	2752	2479	28688	19984	4246	17312	18971	27024	111	2629	27862	17062	16025	12490	19849	27915	309	18641	
18205	26767	19240	15044	8486	7178	30771	14442	2081	31894	30303	15801	23289	13563	11934	5100	29137	24939	7856	2773	16893	13168	15684	23667	849	
4642	26976	28359	15007	2717	26882	26596	19835	9394	15112	18502	833	28637	16461	611	5978	23671	21	11912	16570	13613	2987	3551	21165	19633	
17736	10188	23252	13231	3639	24194	24682	2819	8247	28626	10444	17961	5665	27457	9529	29173	26570	20062	28118	21380	23851	15187	28149	29554	15551	
184	9622	26957	14637	20913	9262	31562	25127	8496	8360	26167	7314	11162	21162	25009	26087	19347	28953	13463	26329	20242	31199	28095	6456	5558	
9964	5351	1301	26974	13434	26606	22823	17652	23702	30788	25197	136	11228	15519	10005	423	4994	27375	10397	8930	23704	11925	4408	7601	24717	
3791	20595	21372	10998	6519	27416	27382	26763	9710	594	19117	18290	17491	22035	8672	11457	11512	18099	29584	25406	17430	6618	22489	10089	1471	
1695	26499	13500	28181	19697	1493	14385	12730	23606	31913	19461	23175	19763	7878	24763	7297	13100	25705	14181	30472	2124	13861	20767	30290	14663	
23021	30684	10520	5181	13936	17509	7823	7906	24741	17822	154	6108	10150	11531	7742	10092	4801	9364	31318	849	1484	12677	12936	2537	697	
18649	21111	6298	10092	30904	26426	8560	6857	19262	26382	17415	13329	18046	16711	28076	14702	11719	10893	17599	10957	26662	31044	25435	8683	12331	
9804	9530	30899	28912	17899	3282	10695	29784	3335	964	8029	18069	13977	31351	25676	29421	23902	11008	27494	188	7632	838	24841	16318	5204	
31331	15089	1671	2997	21837	31312	7763	28625	7861	21537	10501	22674	22063	13241	26217	16672	6804	19359	20925	16213	21412	10397	14448	20338	7920	
31511	11817	2064	1016	2716	523	19033	13200	1979	6456	17015	22152	12312	21139	19533	12171	30911	22475	4197	5192	12983	660	27946	464	24027	
9528	88	20543	7653	6479	25776	18847	1484	4042	30704	10249	11600	12087	15618	16141	17618	9536	11892	21589	7018	25716	5416	27524	19252	28490	
14157	2404	745	21602	29581	12865	3000	16399	7304	10128	15947	18195	10370	10453	12844	20137	2392	15299	1100	13769	16569	16292	10720	9127	1170	
20475	22638	8061	1994	14952	13352	21898	15152	3021	14458	11610	6834	30895	3807	5449	23247	9439	18424	10051	2639	3673	10975	2765	31793	8044	
3769	14409	3557	11291	29322	373	7611	24260	18254	822	17820	22527	8261	25748	11768	1481	15758	1797	3327	30178	9463	3054	9748	10099	15636	
21351	23934	8180	7822	22591	13409	18253	4030	3391	16621	20283	24186	8115	30422	10742	3119	17191	21508	21521	48	27247	17803	30113	13390	4586	
22749	7841	4009	518	3391	8853	25542	6407	22905	22382	16353	16133	14802	15278	3716	16180	23099	18380	12632	21353	12491	28378	3900	18137	7275	
4709	18580	10531	23507	28061	1507	12945	28853	15285	5277	15770	17207	7565	17974	31148	6567	655	17791	15145	14442	6359	22066	3248	15926	2198	
13003	26013	4226	439	31898	10707	27706	19140	29207	22201	28342	5124	24437	386	10989	27111	121	2738	7910	13219	12941	10973	7536	17182	27153	
15538	19	3855	30193	26681	13638	22624	11900	4953	481	16088	17524	15261	29911	2294	31073	7480	8222	8992	12843	19270	16879	6653	6120	7508	
6963	5151	15091	5667	18492	3813	27710	10153	1204	25247	16617	30809	27603	20980	29715	3492	2261	10369	6896	703	19372	11459	24347	6824	13810	
26935	13102	4196	21537	4287	13713	8330	22278	584	13711	22789	24947	12202	3759	21525	24117	27599	20033	6039	29253	25624	22327	31111	24387	18684	
30774	11715	27167	27123	10221	24849	6682	18578	23462	1380	25581	26359	11290	13147	5447	21863	15498	17675	5245	17206	6155	3582	18557	5863	31010	
21627	15621	20885	12176	28680	22290	16786	6255	12590	11674	18509	23678	30332	23165	14201	26810	4815	22458	2411	21806	26832	15582	30916	11787	24509	
28867	15185	21243	5485	9078	25647	24755	29070	9337	12595	22727	305	26923	18312	31683	10634	22404	9114	2423	21744	10501	16435	23442	21803	31215	
14564	3699	18415	22708	27559	11323	25252	27051	24002	3623	7784	29447	26607	26653	25943	25866	28089	12932	9482	12918	9257	26201	27229	3397	11170	
16255	27254	23449	266	31063	7427	30966	2602	14737	19394	6063	16728	7490	15175	22174	17491	7222	20730	24344	19054	13959	23135	7968	17905	8302	
